ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
000905.SH,2019-11-15,7835068001961.0,6374815985682.0,1003816272404.0,849722321754.0,468175669642.0,0.82,1.5,23.6,25.46,1.76
000905.SH,2019-11-14,7903460239091.0,6431066923469.0,1003782489386.0,849643147433.0,468029876464.0,0.75,1.37,23.8,25.68,1.77
000905.SH,2019-11-13,7847764836170.0,6385418017914.0,1003782489386.0,848757422339.0,467165042381.0,0.71,1.3,23.64,25.5,1.76
000905.SH,2019-11-12,7847550036874.0,6394880051614.0,1003767434386.0,848750687867.0,467212215617.0,0.81,1.47,23.64,25.5,1.76
000905.SH,2019-11-11,7837284133727.0,6385090851460.0,1003767516676.0,848750687867.0,467328665490.0,0.91,1.65,23.6,25.47,1.76
000905.SH,2019-11-08,8009191471699.0,6512857426590.0,1003910113193.0,847824601522.0,467153724047.0,0.93,1.69,24.12,26.03,1.8
000905.SH,2019-11-07,8040581166428.0,6539134744901.0,1003873781193.0,847824601522.0,467101667218.0,0.85,1.54,24.22,26.13,1.8
000905.SH,2019-11-06,7994900024504.0,6496863167520.0,1003873718973.0,847824217162.0,467128109348.0,0.98,1.78,24.08,25.98,1.8
000905.SH,2019-11-05,8072877494627.0,6562920033398.0,1003869786383.0,847824217162.0,467105506875.0,1.0,1.82,24.31,26.23,1.81
000905.SH,2019-11-04,8012302332255.0,6513735897047.0,1003869786383.0,847846176878.0,467028116591.0,0.96,1.74,24.13,26.04,1.8
000905.SH,2019-11-01,7944123576342.0,6485569234475.0,1003466385794.0,847846176878.0,466859593786.0,0.87,1.59,23.93,25.82,1.79
000905.SH,2019-10-31,7875764420692.0,6425268559711.0,1003456926622.0,847792809830.0,467039320712.0,0.94,1.7,23.72,25.59,1.77
000905.SH,2019-10-30,7915929048146.0,6462788897438.0,1003456926622.0,847792809830.0,466423676551.0,1.01,1.84,23.84,25.54,1.78
000905.SH,2019-10-29,8004001000443.0,6543139062015.0,1003438898099.0,847787964898.0,466573290333.0,1.28,2.33,24.11,25.27,1.81
000905.SH,2019-10-28,8113246098731.0,6628960914410.0,1003438931078.0,847347350444.0,465489284344.0,1.21,2.21,24.44,25.36,1.84
000905.SH,2019-10-25,7986418851477.0,6515125538066.0,1003446492438.0,846864251942.0,464482604645.0,0.86,1.58,24.05,24.66,1.82
000905.SH,2019-10-24,7931688674597.0,6471895964027.0,1003442154838.0,846864254942.0,464282865145.0,0.77,1.4,23.89,24.61,1.81
000905.SH,2019-10-23,7940862216909.0,6477460823562.0,1003436592799.0,846799212907.0,464561503216.0,0.82,1.49,23.92,24.55,1.81
000905.SH,2019-10-22,8006984110398.0,6530883095665.0,1003436591896.0,846770885826.0,464548198833.0,0.77,1.41,24.11,24.66,1.83
000905.SH,2019-10-21,7922380751025.0,6461785966990.0,1003436721896.0,846770885826.0,463123563768.0,0.83,1.51,23.86,24.39,1.81
000905.SH,2019-10-18,7944862710380.0,6476929964805.0,1003436721896.0,846765369847.0,463132565585.0,0.97,1.77,23.93,24.5,1.82
000905.SH,2019-10-17,8055600333605.0,6563369050312.0,1003436721896.0,846420411873.0,462842871939.0,0.83,1.52,24.26,24.85,1.84
000905.SH,2019-10-16,8068286168138.0,6582353221794.0,1002998413187.0,846406047130.0,462773726656.0,0.92,1.69,24.3,24.88,1.85
000905.SH,2019-10-15,8100500889760.0,6612140800950.0,1002998413187.0,846290653414.0,462643661940.0,1.04,1.91,24.4,24.98,1.85
000905.SH,2019-10-14,8204504648376.0,6693601844971.0,1003005673297.0,846290653414.0,462629213430.0,1.23,2.24,24.71,25.3,1.88
000905.SH,2019-10-11,8078963859028.0,6581065577820.0,1003005673297.0,845636425600.0,462405092473.0,0.98,1.79,24.33,24.91,1.85
000905.SH,2019-10-10,8061398026473.0,6568127337746.0,1003005673297.0,845636425600.0,462405092473.0,0.87,1.6,24.28,24.87,1.85
000905.SH,2019-10-09,7959812107890.0,6483218631786.0,1002933722317.0,844804740527.0,462118109357.0,0.79,1.44,23.97,24.55,1.82
000905.SH,2019-10-08,7890117318833.0,6424065085428.0,1002858746973.0,842536342516.0,461986449353.0,0.79,1.44,23.76,24.34,1.81
000905.SH,2019-09-30,7886721389384.0,6416527091991.0,1002858531821.0,842536128258.0,461979993693.0,0.78,1.42,23.75,24.33,1.81
000905.SH,2019-09-27,7986679723350.0,6488146977496.0,1002858847661.0,841452010444.0,461300135889.0,0.88,1.61,24.05,24.64,1.83
000905.SH,2019-09-26,7938192071431.0,6451836797684.0,1002856303617.0,841440137400.0,461334899257.0,1.13,2.05,23.91,24.49,1.82
000905.SH,2019-09-25,8111330948874.0,6592819264174.0,1002856302992.0,841440031306.0,461249963668.0,1.1,2.0,24.43,25.02,1.86
000905.SH,2019-09-24,8256379916989.0,6706420830314.0,1002867359264.0,841447946128.0,461100049021.0,1.12,2.05,24.87,25.47,1.89
000905.SH,2019-09-23,8240803055998.0,6693111834194.0,1002872121758.0,841434611854.0,461022445781.0,1.13,2.05,24.82,25.42,1.88
000905.SH,2019-09-20,8294229272659.0,6732289404285.0,1002872180758.0,840569505094.0,460577343695.0,1.12,2.05,24.98,25.59,1.9
000905.SH,2019-09-19,8270297205722.0,6715027890994.0,1002966019437.0,840472631807.0,461009657167.0,1.05,1.91,24.91,25.51,1.89
000905.SH,2019-09-18,8193250348686.0,6648380414228.0,1002966019437.0,838999226308.0,460013985526.0,1.07,1.95,24.68,25.27,1.87
000905.SH,2019-09-17,8188370608472.0,6610068240648.0,1002977037611.0,835982074732.0,459875247249.0,1.37,2.5,24.66,25.26,1.87
000905.SH,2019-09-16,8352043425484.0,6734824295335.0,1002977302611.0,835740656892.0,459870075009.0,1.37,2.48,25.15,25.76,1.91
000905.SH,2019-09-12,8345717610807.0,6722949425065.0,1002977302611.0,835229741322.0,458844093649.0,1.15,2.09,25.13,25.74,1.91
000905.SH,2019-09-11,8310646158070.0,6688104933690.0,1002905770297.0,835225815322.0,458474867649.0,1.38,2.52,25.03,25.64,1.9
000905.SH,2019-09-10,8350556021437.0,6723987776292.0,1002905770297.0,835214910322.0,458431897374.0,1.57,2.86,25.15,25.76,1.91
000905.SH,2019-09-09,8374501674190.0,6742129161420.0,1002909129627.0,835116039322.0,458246236385.0,1.59,2.9,25.22,25.83,1.92
000905.SH,2019-09-06,8213088334981.0,6617005528827.0,1002909129627.0,835115878265.0,458158637880.0,1.35,2.46,24.74,25.34,1.88
000905.SH,2019-09-05,8190498810406.0,6599729216317.0,1002900666452.0,835107415090.0,458089690038.0,1.9,3.47,24.67,25.27,1.87
000905.SH,2019-09-04,8116166567118.0,6541045335014.0,1002900666452.0,834658873771.0,457709711562.0,1.47,2.68,24.44,25.04,1.86
000905.SH,2019-09-03,8034540195600.0,6476148319598.0,1002731535772.0,834658230996.0,457699780623.0,1.31,2.38,24.2,24.78,1.84
000905.SH,2019-09-02,7981873510289.0,6436651041356.0,1002731535772.0,834658473196.0,458511632420.0,1.3,2.36,24.04,24.62,1.83
000905.SH,2019-08-30,7788052780256.0,6278670154170.0,1002731740452.0,833377227292.0,456107548430.0,1.23,2.25,23.46,23.83,1.79
000905.SH,2019-08-29,7827418457784.0,6337231951351.0,1002323782294.0,833393397703.0,455308784408.0,1.16,2.13,23.57,23.81,1.8
000905.SH,2019-08-28,7819192640549.0,6330482753908.0,1002323779480.0,833175711042.0,456403872453.0,1.19,2.17,23.55,23.77,1.79
000905.SH,2019-08-27,7829090308970.0,6340608477934.0,1002037860900.0,833014445341.0,456878973282.0,1.3,2.37,23.58,23.44,1.8
000905.SH,2019-08-26,7705431484738.0,6248271342764.0,1002037860900.0,833967399335.0,458777376421.0,1.06,1.93,23.21,22.88,1.77
000905.SH,2019-08-23,7758416566378.0,6288882882671.0,1001851422652.0,833728937967.0,458576190578.0,0.99,1.8,23.37,23.14,1.78
000905.SH,2019-08-22,7759671441228.0,6281700355120.0,1001851422652.0,833640131203.0,459481563228.0,0.99,1.79,23.37,23.06,1.78
000905.SH,2019-08-21,7753915232401.0,6276031582384.0,1001859406159.0,833628639451.0,459481563228.0,1.02,1.85,23.35,23.06,1.78
000905.SH,2019-08-20,7735182054522.0,6261271176471.0,1001726372741.0,833433643607.0,458589336680.0,1.2,2.19,23.3,23.0,1.78
000905.SH,2019-08-19,7735851057055.0,6263573792183.0,1001726372741.0,833276956710.0,458419945664.0,1.28,2.33,23.3,22.97,1.78
000905.SH,2019-08-16,7497882913990.0,6051307734029.0,1001726372741.0,832553479564.0,457697529589.0,0.93,1.69,22.58,22.23,1.73
000905.SH,2019-08-15,7474860368664.0,6031887241637.0,1001726372741.0,832515460144.0,458228753592.0,0.94,1.71,22.51,22.11,1.72
000905.SH,2019-08-14,7444252002423.0,6007575896153.0,1001726372741.0,832477969750.0,458208204381.0,0.85,1.55,22.42,21.98,1.72
000905.SH,2019-08-13,7401378397068.0,5974435065840.0,1001757681079.0,832488728877.0,458203585018.0,0.71,1.28,22.29,21.86,1.71
000905.SH,2019-08-12,7445586254256.0,6006442501919.0,1001757681079.0,832498784114.0,457927233662.0,0.74,1.35,22.42,21.98,1.72
000905.SH,2019-08-09,7313138666404.0,5895231378941.0,1001757681079.0,831949378628.0,457674855588.0,0.77,1.41,22.02,21.63,1.69
000905.SH,2019-08-08,7399784245159.0,5968735069504.0,1001757743279.0,831949378628.0,457431437689.0,0.72,1.31,22.29,21.89,1.71
000905.SH,2019-08-07,7354012471238.0,5926742481999.0,1001757740702.0,831275534820.0,457414157558.0,0.81,1.47,22.15,21.74,1.7
000905.SH,2019-08-06,7390891918492.0,5952364200939.0,1001761297563.0,831224208786.0,457414157558.0,1.19,2.16,22.26,21.85,1.71
000905.SH,2019-08-05,7555723655866.0,6082864386515.0,1001761700863.0,831188323370.0,457298872483.0,0.86,1.57,22.76,22.34,1.74
000905.SH,2019-08-02,7650493586813.0,6153719725800.0,1001761700863.0,831040207140.0,457179806441.0,0.95,1.73,23.04,22.67,1.77
000905.SH,2019-08-01,7746212560877.0,6229885583144.0,1001662337825.0,830940844102.0,457179806441.0,0.77,1.41,23.33,22.97,1.79
000905.SH,2019-07-31,7797900047404.0,6272299469141.0,1001666932812.0,830923938466.0,457169746605.0,0.76,1.37,23.48,23.12,1.8
000905.SH,2019-07-30,7827782064733.0,6298169158967.0,1001653830685.0,830905310168.0,457169746605.0,0.86,1.56,23.57,23.2,1.81
000905.SH,2019-07-29,7787017849489.0,6260403801126.0,1001653830685.0,830554377864.0,456792801484.0,0.68,1.24,23.45,23.09,1.8
000905.SH,2019-07-26,7787859440984.0,6265978100547.0,1001275082580.0,830553929115.0,456715379530.0,0.71,1.3,23.45,23.08,1.8
000905.SH,2019-07-25,7776281377388.0,6255194596691.0,1001277183649.0,830553929115.0,456715379530.0,0.81,1.48,23.42,23.05,1.8
000905.SH,2019-07-24,7746931923673.0,6233919963725.0,1001277183649.0,830553929115.0,456709351516.0,0.84,1.52,23.33,22.96,1.79
000905.SH,2019-07-23,7672101039042.0,6173970651180.0,1001018334920.0,829680822997.0,456460883052.0,0.66,1.2,23.11,22.74,1.77
000905.SH,2019-07-22,7599093404684.0,6118860823100.0,1001051750120.0,829678664267.0,456458724322.0,0.87,1.58,22.89,22.53,1.76
000905.SH,2019-07-19,7755567133003.0,6245713965165.0,1000621881126.0,829202586734.0,456068326845.0,0.83,1.5,23.36,23.0,1.79
000905.SH,2019-07-18,7700938814379.0,6200858779652.0,1000621881126.0,829202044499.0,456068326845.0,0.88,1.59,23.19,22.83,1.78
000905.SH,2019-07-17,7807962918042.0,6307715784540.0,999835296901.0,829202043329.0,455831722690.0,0.91,1.65,23.51,23.15,1.81
000905.SH,2019-07-16,7811273048817.0,6309948183224.0,999835296901.0,828921168344.0,455662795358.0,0.83,1.51,23.52,23.16,1.81
000905.SH,2019-07-15,7803920167651.0,6305587893265.0,999594608870.0,828919474582.0,455653154896.0,1.02,1.86,23.5,23.13,1.81
000905.SH,2019-07-12,7707425639574.0,6230177984147.0,999595718803.0,828919399515.0,455647130623.0,0.74,1.35,23.21,22.92,1.79
000905.SH,2019-07-11,7676904529439.0,6205480499740.0,999059374497.0,828772133963.0,455270404175.0,0.76,1.38,23.12,22.83,1.78
000905.SH,2019-07-10,7675584962319.0,6199144380433.0,999059374497.0,828446758704.0,455151738266.0,0.73,1.34,23.12,22.83,1.78
000905.SH,2019-07-09,7733679424384.0,6249643914200.0,998731964506.0,828339430377.0,455055342353.0,0.74,1.34,23.29,23.01,1.8
000905.SH,2019-07-08,7715631581300.0,6230847420444.0,998409918518.0,827625469076.0,454687416051.0,1.11,2.02,23.24,22.95,1.79
000905.SH,2019-07-05,7981982808541.0,6433604660342.0,997785452717.0,826818669076.0,454686215944.0,0.79,1.43,24.04,23.75,1.86
000905.SH,2019-07-04,7956015084879.0,6411976958017.0,996538999497.0,825575614378.0,454293877740.0,0.97,1.76,23.96,23.67,1.85
000905.SH,2019-07-03,7984905750293.0,6425275293939.0,996196378228.0,824993569208.0,453984214158.0,1.03,1.88,24.05,23.75,1.86
000905.SH,2019-07-02,8054317027213.0,6469818538458.0,995792040700.0,823933798594.0,453291121368.0,1.18,2.14,24.26,23.96,1.87
000905.SH,2019-07-01,8073955900215.0,6484235353665.0,995719250197.0,824015953435.0,453355378240.0,1.35,2.46,24.32,24.02,1.88
000905.SH,2019-06-28,7843499110182.0,6303253704137.0,994072449625.0,822833285283.0,452706729246.0,0.94,1.7,23.62,23.33,1.82
000905.SH,2019-06-27,7929006429545.0,6375495637036.0,992857949655.0,822529517245.0,452522933659.0,0.99,1.8,23.88,23.59,1.84
000905.SH,2019-06-26,7857193429269.0,6318725979917.0,992857949655.0,822484097197.0,452454180611.0,0.85,1.55,23.66,23.37,1.83
000905.SH,2019-06-25,7875846440090.0,6331161386311.0,992575386369.0,822005102278.0,452030690685.0,1.21,2.19,23.72,23.43,1.83
000905.SH,2019-06-24,7950147378197.0,6387389604041.0,992240432545.0,821208467246.0,452176959807.0,1.21,2.2,23.94,23.65,1.85
000905.SH,2019-06-21,7949422599308.0,6384126461099.0,992258038393.0,821206753316.0,452268409009.0,1.5,2.72,23.94,23.65,1.85
000905.SH,2019-06-20,7847197837605.0,6301906138098.0,992258038393.0,821201649628.0,452263305289.0,1.46,2.65,23.63,23.34,1.82
000905.SH,2019-06-19,7696945302345.0,6180974115986.0,991828127801.0,820824623878.0,452054295430.0,1.2,2.17,23.18,22.9,1.79
000905.SH,2019-06-18,7599919732556.0,6099838040158.0,991841841595.0,820510672803.0,451845525856.0,0.81,1.47,22.89,22.61,1.76
000905.SH,2019-06-17,7608466530072.0,6107616800538.0,991580638690.0,820195881228.0,451648029556.0,0.89,1.62,22.91,22.63,1.76
000905.SH,2019-06-14,7223269776679.0,5880502789123.0,950635598204.0,799019655154.0,448375027863.0,1.29,2.29,25.87,25.69,1.77
000905.SH,2019-06-13,7343142564072.0,5979163104180.0,950307208801.0,798953103919.0,448370148993.0,1.2,2.14,26.3,26.11,1.8
000905.SH,2019-06-12,7326705815860.0,5945702476318.0,949100948214.0,795988088611.0,446882841624.0,1.35,2.41,26.24,26.05,1.8
000905.SH,2019-06-11,7381667864222.0,5993929398601.0,948573589809.0,795988086634.0,446884362038.0,1.47,2.61,26.43,26.25,1.81
000905.SH,2019-06-10,7119837940723.0,5781237807013.0,947241952638.0,794699995089.0,445927700209.0,0.92,1.65,25.5,25.32,1.75
000905.SH,2019-06-06,7057682984669.0,5717549440951.0,947241952406.0,793645804118.0,446671245420.0,1.05,1.87,25.27,25.1,1.73
000905.SH,2019-06-05,7213965164119.0,5833351076911.0,947054766908.0,792119761862.0,446503456107.0,1.03,1.82,25.83,25.65,1.77
000905.SH,2019-06-04,7238294946976.0,5848694743454.0,947054435908.0,792119407637.0,446476690500.0,1.1,1.94,25.92,25.74,1.77
000905.SH,2019-06-03,7332072003171.0,5921164073173.0,946850475048.0,791994858935.0,446243135860.0,1.24,2.21,26.26,26.07,1.8
000905.SH,2019-05-31,7417044074793.0,5993733668999.0,946079410192.0,791774863391.0,446042204854.0,1.1,1.94,26.56,26.37,1.82
000905.SH,2019-05-30,7435593389312.0,6006476645118.0,946082888278.0,791723397132.0,445992518101.0,1.2,2.13,26.63,26.44,1.82
000905.SH,2019-05-29,7479433958627.0,6041217519417.0,945904990264.0,791472065486.0,445847050745.0,1.09,1.93,26.78,26.6,1.83
000905.SH,2019-05-28,7476147474975.0,6038507301836.0,945377030136.0,791272050243.0,445675743844.0,1.14,2.03,26.77,26.58,1.83
000905.SH,2019-05-27,7483568609214.0,6043381568681.0,945177935826.0,791183827718.0,445620370804.0,1.18,2.09,26.8,26.61,1.83
000905.SH,2019-05-24,7306374828056.0,5896403492207.0,945051289391.0,790530529323.0,445458888125.0,0.99,1.75,26.16,25.98,1.79
000905.SH,2019-05-23,7345582640301.0,5930164741202.0,945051289391.0,789765541745.0,445424682887.0,1.15,2.03,26.31,26.12,1.8
000905.SH,2019-05-22,7500204558824.0,6051840838168.0,945051289391.0,789781074100.0,445459631154.0,1.19,2.11,26.86,26.67,1.84
000905.SH,2019-05-21,7553514610895.0,6092111952752.0,944232690238.0,789407665321.0,444719279447.0,1.28,2.27,27.05,26.86,1.85
000905.SH,2019-05-20,7428091065277.0,5987475040464.0,944232690238.0,789405883321.0,444579556639.0,1.21,2.15,26.6,26.41,1.82
000905.SH,2019-05-17,7464032099316.0,5966138159412.0,944001768428.0,786257290632.0,444165793081.0,1.51,2.68,26.73,26.54,1.82
000905.SH,2019-05-16,7712887483412.0,6176208670508.0,943704506778.0,787386286365.0,443841933529.0,1.33,2.35,27.62,27.43,1.88
000905.SH,2019-05-15,7666367618496.0,6133203617236.0,943531569386.0,787186096529.0,443822955535.0,1.24,2.2,27.45,27.26,1.87
000905.SH,2019-05-14,7497451909198.0,6000324700547.0,943397545898.0,786961915039.0,442755107818.0,1.11,1.98,26.85,26.66,1.83
000905.SH,2019-05-13,7559624644670.0,6049911097301.0,943325641425.0,786831065926.0,442804619608.0,1.17,2.07,27.07,26.88,1.85
000905.SH,2019-05-10,7638362402864.0,6109452845391.0,942848619109.0,785665336374.0,442036806369.0,1.56,2.76,27.35,27.16,1.87
000905.SH,2019-05-09,7372741867143.0,5899500646036.0,942481415770.0,785217029364.0,441835896705.0,1.16,2.06,26.4,26.22,1.8
000905.SH,2019-05-08,7464458096031.0,5968151057573.0,942481415770.0,784913337122.0,442119726702.0,1.37,2.44,26.73,26.54,1.82
000905.SH,2019-05-07,7506213080553.0,5999271123206.0,942169287270.0,784661230268.0,442017111022.0,1.49,2.64,26.88,26.69,1.83
000905.SH,2019-05-06,7406345405134.0,5918043437568.0,942169427270.0,784451753979.0,441915960591.0,1.83,3.24,26.52,26.34,1.81
000905.SH,2019-04-30,7999756741293.0,6393864801623.0,941647166205.0,784359619684.0,441214813908.0,1.3,2.32,28.65,28.45,1.95
000905.SH,2019-04-29,7935268944070.0,6339287304276.0,941647166205.0,784125817119.0,440960036846.0,1.77,3.14,24.72,26.53,1.94
000905.SH,2019-04-26,8135739796787.0,6498924869165.0,941623777183.0,784088424307.0,440960036846.0,1.59,2.82,23.21,26.13,2.0
000905.SH,2019-04-25,8213948621647.0,6555691062697.0,941621141764.0,783961171133.0,440910769965.0,1.93,3.43,22.19,25.36,2.02
000905.SH,2019-04-24,8540419642205.0,6812080412079.0,941322119267.0,782638299538.0,440114199073.0,1.72,3.06,22.3,25.92,2.1
000905.SH,2019-04-23,8472041321775.0,6756871964996.0,941345687350.0,782624430841.0,440618947391.0,1.92,3.4,22.09,25.66,2.09
000905.SH,2019-04-22,8601425785173.0,6859756977035.0,941345687350.0,782450807222.0,440466258705.0,2.02,3.59,22.66,26.04,2.11
000905.SH,2019-04-19,8734750487875.0,6959522307789.0,941345993350.0,781629468617.0,440437663651.0,1.9,3.38,23.02,26.46,2.15
000905.SH,2019-04-18,8687860879584.0,6918632183415.0,941400901844.0,781668048958.0,440437663651.0,1.94,3.44,22.94,26.32,2.14
000905.SH,2019-04-17,8730529223329.0,6936527573400.0,940971876170.0,780495110052.0,439398531045.0,2.18,3.86,23.12,26.49,2.15
000905.SH,2019-04-16,8685400783372.0,6903812948746.0,940609970277.0,780321562922.0,439073888552.0,2.0,3.55,23.01,26.35,2.14
000905.SH,2019-04-15,8507139328816.0,6763571507218.0,940609970277.0,780284204664.0,438948968275.0,2.02,3.59,22.45,25.81,2.09
000905.SH,2019-04-12,8590929038859.0,6828458323391.0,940635429486.0,780038315600.0,438981602941.0,1.8,3.19,22.71,25.92,2.11
000905.SH,2019-04-11,8614050530967.0,6842815152671.0,940683915278.0,780028590968.0,439124483688.0,2.13,3.78,22.82,25.96,2.12
000905.SH,2019-04-10,8793738847514.0,6985489119979.0,940596933409.0,780028447255.0,439077662033.0,2.29,4.07,23.26,26.49,2.16
000905.SH,2019-04-09,8804246578311.0,6995911557184.0,940440425001.0,780025513150.0,439054737786.0,2.3,4.09,23.39,26.54,2.17
000905.SH,2019-04-08,8784050891315.0,6988813695520.0,940440554001.0,780025330262.0,439061483742.0,3.06,5.43,23.39,26.43,2.17
000905.SH,2019-04-04,8817080549443.0,7011583511121.0,940245364782.0,779932084335.0,438959271831.0,2.68,4.76,23.43,26.51,2.18
000905.SH,2019-04-03,8766484756905.0,6967661230663.0,940245662472.0,779932162950.0,439024274712.0,2.55,4.54,23.34,26.36,2.16
000905.SH,2019-04-02,8661899161586.0,6885702442021.0,940243551276.0,779767597498.0,438962047738.0,2.93,5.21,22.98,25.97,2.14
000905.SH,2019-04-01,8639208024124.0,6862747893382.0,940121634062.0,779530485879.0,439053327119.0,2.84,5.04,22.94,25.95,2.13
000905.SH,2019-03-29,8327252045051.0,6614339560430.0,939619459032.0,779012719467.0,438777745219.0,2.29,4.06,22.39,24.92,2.05
000905.SH,2019-03-28,8063384339075.0,6405851805589.0,939429764622.0,778777856242.0,438783203998.0,1.92,3.4,21.86,23.94,1.99
000905.SH,2019-03-27,8175415066256.0,6479855968434.0,939089414789.0,777075631733.0,438768617015.0,1.87,3.3,22.11,24.23,2.02
000905.SH,2019-03-26,8081981817543.0,6413004200016.0,939101548939.0,777087667371.0,438457350689.0,2.27,4.02,21.95,23.95,2.0
000905.SH,2019-03-25,8303934827700.0,6594804291648.0,939099505939.0,777114065314.0,438457350689.0,2.3,4.07,22.78,24.64,2.05
000905.SH,2019-03-22,8420059116542.0,6676867005495.0,939110394721.0,775647879060.0,437886261108.0,2.35,4.16,23.12,24.92,2.08
000905.SH,2019-03-21,8364128529470.0,6633892990621.0,939107161721.0,775665034959.0,437931930344.0,2.67,4.73,23.09,24.7,2.07
000905.SH,2019-03-20,8258529918853.0,6548628156101.0,938917043863.0,775353021872.0,437819930836.0,2.28,4.04,22.99,24.46,2.04
000905.SH,2019-03-19,8267344730998.0,6554290784873.0,938947085637.0,775382603502.0,437862238777.0,2.15,3.81,22.99,24.44,2.05
000905.SH,2019-03-18,8238272606023.0,6520973321405.0,938935504517.0,774904203502.0,437862238777.0,2.23,3.94,23.11,24.41,2.04
000905.SH,2019-03-15,8026546121544.0,6348990142506.0,938894730928.0,774706825847.0,437664858157.0,1.97,3.49,22.64,23.83,1.99
000905.SH,2019-03-14,7928564742319.0,6263148760185.0,938924694860.0,773342677087.0,437330091601.0,2.31,4.08,22.41,23.54,1.96
000905.SH,2019-03-13,8105014130049.0,6406649195741.0,938924694860.0,773351386041.0,437074537431.0,2.9,5.13,22.91,24.06,2.01
000905.SH,2019-03-12,8284499814406.0,6538558903571.0,938863721811.0,773197903328.0,436916354718.0,3.22,5.71,23.45,24.59,2.05
000905.SH,2019-03-11,8140326731299.0,6424057808534.0,938867882411.0,772789822353.0,436963271584.0,2.77,4.9,23.14,24.19,2.01
000905.SH,2019-03-08,7828197804192.0,6176713419336.0,938903725911.0,772755833466.0,436900997002.0,3.7,6.54,22.24,23.25,1.94
000905.SH,2019-03-07,8150873954434.0,6433923757780.0,938911086579.0,772761350634.0,436812062085.0,3.45,6.11,23.17,24.21,2.02
000905.SH,2019-03-06,8055937870820.0,6359738236349.0,938911086579.0,772761354134.0,436775421885.0,3.43,6.07,22.9,23.92,1.99
000905.SH,2019-03-05,7922108392029.0,6256299175273.0,938911086579.0,772761354134.0,436759740188.0,2.68,4.74,22.52,23.53,1.96
000905.SH,2019-03-04,7732913398241.0,6105456494429.0,938820484545.0,772658208168.0,436724096863.0,3.01,5.32,21.98,22.95,1.91
000905.SH,2019-03-01,7599035670691.0,6001394622374.0,938820484545.0,772651992603.0,436717881298.0,1.94,3.43,21.6,22.62,1.88
000905.SH,2019-02-28,7530137136252.0,5935004974054.0,938809093245.0,771151919342.0,436380915389.0,2.02,3.58,21.4,22.41,1.86
000905.SH,2019-02-27,7521881962690.0,5925640022349.0,938809093245.0,771151919342.0,436380915389.0,2.71,4.79,21.38,20.44,1.85
000905.SH,2019-02-26,7549793204828.0,5946652985060.0,938801743245.0,771151919342.0,436385409091.0,3.41,6.02,21.46,20.16,1.86
000905.SH,2019-02-25,7539990095601.0,5941589453540.0,936689604503.0,770885552221.0,436276795143.0,3.14,5.54,21.43,20.12,1.86
000905.SH,2019-02-22,7146117760263.0,5635140575452.0,936689604503.0,770846897459.0,436254741520.0,1.9,3.35,20.31,19.06,1.77
000905.SH,2019-02-21,6973348082288.0,5501433484536.0,936689604503.0,770846897459.0,436254741520.0,1.89,3.35,19.85,18.46,1.72
000905.SH,2019-02-20,6986238330887.0,5510967332946.0,936558144503.0,770846897459.0,436242710910.0,1.56,2.76,19.89,18.17,1.72
000905.SH,2019-02-19,6987554834351.0,5508054285702.0,936558144503.0,770707379121.0,436149636102.0,1.87,3.3,19.89,18.18,1.73
000905.SH,2019-02-18,6984343866427.0,5504894467194.0,936569026502.0,770717487120.0,436053129795.0,1.61,2.85,19.88,18.17,1.72
000905.SH,2019-02-15,6751873204294.0,5322142039180.0,936568771544.0,770700335762.0,436031693137.0,1.21,2.14,19.22,17.57,1.67
000905.SH,2019-02-14,6800049660337.0,5359182233266.0,936568771544.0,770587553808.0,435998113886.0,1.23,2.18,19.36,17.69,1.68
000905.SH,2019-02-13,6769206089729.0,5330073214666.0,936568771544.0,770164412558.0,435944775863.0,1.47,2.6,19.27,17.61,1.67
000905.SH,2019-02-12,6664987176146.0,5249087319775.0,936569821430.0,770164412444.0,435930087748.0,1.11,1.96,18.97,17.32,1.65
000905.SH,2019-02-11,6611539727727.0,5209046981539.0,936586000430.0,770164412444.0,435930087748.0,0.98,1.73,18.82,17.18,1.63
000905.SH,2019-02-01,6452742780759.0,5076912868709.0,936409893680.0,769069444257.0,435535607644.0,0.86,1.52,18.36,16.77,1.59
000905.SH,2019-01-31,6276241528073.0,4943780412155.0,936410143680.0,769069342457.0,435129755038.0,0.93,1.64,17.86,16.31,1.55
000905.SH,2019-01-30,6319869090506.0,4978701849623.0,935332900937.0,768487074564.0,434781273067.0,0.76,1.35,17.99,16.42,1.56
000905.SH,2019-01-29,6387191756837.0,5024610223734.0,936116201920.0,768301319267.0,434781210567.0,1.01,1.79,18.18,16.59,1.58
000905.SH,2019-01-28,6462437153161.0,5080368506876.0,936116201920.0,768303871563.0,434434657303.0,0.88,1.55,18.39,16.79,1.6
000905.SH,2019-01-25,6479517414539.0,5089624947594.0,936116201920.0,768275934078.0,434406719818.0,0.93,1.65,18.44,16.84,1.6
000905.SH,2019-01-24,6505017715086.0,5109174612450.0,936116201920.0,768261057515.0,434522556345.0,0.92,1.63,18.51,16.91,1.61
000905.SH,2019-01-23,6473905200973.0,5083823405412.0,936116395720.0,768288073357.0,434496319581.0,0.76,1.35,18.42,16.83,1.6
