ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
000300.SH,2023-12-08,45008056951149.0,34521559211583.0,4069696923254.0,3063296459200.0,1054326420238.0,0.42,1.23,10.76,10.71,1.17
000300.SH,2023-12-07,44876121596200.0,34421272227556.0,4069691756853.0,3063295661882.0,1054325622920.0,0.32,0.93,10.73,10.68,1.17
000300.SH,2023-12-06,44917794888934.0,34465949749139.0,4069645604929.0,3063247587899.0,1054277548937.0,0.35,1.0,10.74,10.69,1.17
000300.SH,2023-12-05,45020451221111.0,34528039073848.0,4069460177914.0,3063034355716.0,1054079358286.0,0.33,0.95,10.76,10.71,1.17
000300.SH,2023-12-04,45786980142356.0,35165197093572.0,4069209039858.0,3063025017158.0,1053997627428.0,0.32,0.92,10.95,10.89,1.19
000300.SH,2023-12-01,46018282363732.0,35361651424060.0,4069206245313.0,3063024134801.0,1053996745071.0,0.35,1.03,11.0,10.95,1.2
000300.SH,2023-11-30,46111021096291.0,35477055875869.0,4069205860100.0,3063023752393.0,1054032999363.0,0.33,0.96,11.02,10.97,1.2
000300.SH,2023-11-29,45878696358301.0,35258647697944.0,4069205846600.0,3061012688048.0,1053973137524.0,0.32,0.94,10.97,10.91,1.19
000300.SH,2023-11-28,46217763277249.0,35521230975213.0,4069265507153.0,3061072667154.0,1054033116630.0,0.29,0.85,11.05,11.0,1.2
000300.SH,2023-11-27,46188728806763.0,35477307978266.0,4069264774891.0,3061071919112.0,1054032368588.0,0.32,0.94,11.04,10.99,1.2
000300.SH,2023-11-24,46534281562733.0,35713645077146.0,4069264764189.0,3060805476084.0,1053763270028.0,0.28,0.81,11.13,11.07,1.21
000300.SH,2023-11-23,46751870394230.0,35903065397497.0,4069356596280.0,3060897308175.0,1053772781144.0,0.28,0.8,11.18,11.12,1.22
000300.SH,2023-11-22,46569735515362.0,35750403327994.0,4069371508110.0,3060897308175.0,1053772781144.0,0.28,0.8,11.13,11.08,1.21
000300.SH,2023-11-21,46913191815600.0,36064636720482.0,4069245306356.0,3060897308175.0,1053772781144.0,0.35,1.03,11.22,11.16,1.22
000300.SH,2023-11-20,46847559010039.0,35995187323642.0,4069244522817.0,3060895443736.0,1053770916705.0,0.3,0.86,11.2,11.15,1.22
000300.SH,2023-11-17,46750544479072.0,35898104186566.0,4069285987919.0,3060895441838.0,1053807797457.0,0.29,0.83,11.18,11.12,1.22
000300.SH,2023-11-16,46867382360478.0,35965315920132.0,4069285097224.0,3060421287712.0,1053383441146.0,0.29,0.83,11.21,11.15,1.22
000300.SH,2023-11-15,47198236316170.0,36251505659209.0,4069287767224.0,3060421287712.0,1053383441146.0,0.34,1.0,11.28,11.23,1.23
000300.SH,2023-11-14,46919617852360.0,36005184979920.0,4069288629074.0,3060421320337.0,1054138027621.0,0.33,0.96,11.22,11.16,1.22
000300.SH,2023-11-13,46874128434863.0,35981989259219.0,4069294151498.0,3060418307807.0,1054124727195.0,0.32,0.92,11.21,11.15,1.22
000300.SH,2023-11-10,46923445555805.0,36021015736474.0,4069294071336.0,3060418227645.0,1054096618710.0,0.33,0.97,11.22,11.16,1.22
000300.SH,2023-11-09,47212475857193.0,36252652368342.0,4069294071336.0,3060387227645.0,1054065374489.0,0.37,1.06,11.29,11.23,1.23
000300.SH,2023-11-08,47076117297215.0,36148363722854.0,4069405169355.0,3060386678261.0,1053678938517.0,0.36,1.05,11.26,11.19,1.23
000300.SH,2023-11-07,47204167068754.0,36253914254944.0,4069405343955.0,3060386678261.0,1053679016417.0,0.36,1.05,11.29,11.22,1.23
000300.SH,2023-11-06,47313456772220.0,36347277859259.0,4069404724863.0,3059870914468.0,1053692500659.0,0.5,1.45,11.31,11.25,1.23
000300.SH,2023-11-03,47039530234354.0,36060210963737.0,4069403610710.0,3059840962636.0,1069166798717.0,0.32,0.91,11.25,11.18,1.23
000300.SH,2023-11-02,46804555389524.0,35842926811057.0,4069403509470.0,3059840861396.0,1069174710477.0,0.3,0.85,11.19,11.13,1.22
000300.SH,2023-11-01,46913591055160.0,35949693191249.0,4069403509197.0,3059840818603.0,1069174667684.0,0.32,0.91,11.22,11.15,1.22
000300.SH,2023-10-31,46854745997612.0,35901793440890.0,4069371696030.0,3059840714499.0,1065848990493.0,0.37,1.06,11.2,11.14,1.22
000300.SH,2023-10-30,46855962531345.0,35929805628986.0,4069363210447.0,3059841104123.0,1066221220043.0,0.47,1.35,11.2,11.1,1.23
000300.SH,2023-10-27,46952317965472.0,35878868674030.0,4069361199085.0,3057931208700.0,1074498408579.0,0.39,1.12,11.23,11.14,1.24
000300.SH,2023-10-26,46527093273694.0,35514705059286.0,4069359845692.0,3057867520002.0,1075887208866.0,0.34,0.98,11.12,11.06,1.24
000300.SH,2023-10-25,46267507702843.0,35341309735214.0,4069360940563.0,3057867214923.0,1076186579411.0,0.42,1.19,11.06,10.97,1.23
000300.SH,2023-10-24,46304900753464.0,35268040071915.0,4069360870207.0,3057837546610.0,1079786303151.0,0.38,1.07,11.07,11.01,1.23
000300.SH,2023-10-23,46305693789874.0,35184519327113.0,4069360979630.0,3057833370970.0,1079847096206.0,0.32,0.89,11.07,11.0,1.23
000300.SH,2023-10-20,46706379124058.0,35508191754090.0,4068984618657.0,3057456732807.0,1079470458043.0,0.32,0.91,11.17,11.11,1.24
000300.SH,2023-10-19,47077382227451.0,35766548010147.0,4068988080457.0,3057456826557.0,1079118223205.0,0.37,1.04,11.26,11.2,1.25
000300.SH,2023-10-18,48122257190676.0,36594017124331.0,4068268351414.0,3057456826557.0,1081344263133.0,0.31,0.87,11.51,11.45,1.28
000300.SH,2023-10-17,48374629949556.0,36816466425267.0,4068268023597.0,3057456804568.0,1081391027812.0,0.3,0.84,11.57,11.52,1.29
000300.SH,2023-10-16,48091551005006.0,36667753292334.0,4068259085087.0,3057456756042.0,1106283851339.0,0.3,0.83,11.5,11.45,1.28
000300.SH,2023-10-13,48377996021659.0,36917151953884.0,4068256027407.0,3057449274003.0,1106276369300.0,0.32,0.89,11.57,11.52,1.29
000300.SH,2023-10-12,48659634750290.0,37232421995157.0,4068256027407.0,3057449274003.0,1106276369300.0,0.37,1.03,11.63,11.59,1.3
000300.SH,2023-10-11,48098222251377.0,36847669120978.0,4068256697407.0,3057452676161.0,1106389334607.0,0.33,0.92,11.5,11.45,1.28
000300.SH,2023-10-10,47995136615968.0,36782582433484.0,4068256530052.0,3057452508806.0,1106410167252.0,0.32,0.9,11.47,11.43,1.28
000300.SH,2023-10-09,48359837518474.0,37053493431609.0,4068033457887.0,3057175036253.0,1106183639412.0,0.33,0.92,11.56,11.51,1.29
000300.SH,2023-09-28,48383018869255.0,37110968027600.0,4065977698765.0,3055108012553.0,1103878878173.0,0.28,0.77,11.57,11.52,1.29
000300.SH,2023-09-27,48464136275239.0,37193202586122.0,4065975895645.0,3055106433458.0,1103876807866.0,0.3,0.83,11.59,11.54,1.3
000300.SH,2023-09-26,48484836187831.0,37191093638215.0,4065975404433.0,3055105942246.0,1103876807866.0,0.26,0.71,11.59,11.55,1.3
000300.SH,2023-09-25,48777468894500.0,37383129501512.0,4065975404433.0,3055105881766.0,1103876747386.0,0.3,0.84,11.66,11.62,1.3
000300.SH,2023-09-22,49051692339984.0,37592997171928.0,4065943351731.0,3054906573841.0,1103661946684.0,0.36,1.0,11.73,11.68,1.31
000300.SH,2023-09-21,48321735872587.0,36982859867169.0,4065943589813.0,3054905856846.0,1103668433338.0,0.27,0.75,11.55,11.51,1.29
000300.SH,2023-09-20,48704513337180.0,37307749998541.0,4065944594388.0,3054901278821.0,1103663855313.0,0.25,0.68,11.64,11.6,1.3
000300.SH,2023-09-19,48856660356932.0,37435222629134.0,4065944594388.0,3054901278821.0,1101195461487.0,0.27,0.76,11.68,11.63,1.31
000300.SH,2023-09-18,48777185520232.0,37405566510521.0,4065944494312.0,3054895315965.0,1101184266731.0,0.28,0.79,11.66,11.62,1.3
000300.SH,2023-09-15,48662879540825.0,37220400189779.0,4065944494312.0,3053524689285.0,1101184252152.0,0.36,0.99,11.63,11.59,1.3
000300.SH,2023-09-14,48980350689625.0,37501190916126.0,4065943548781.0,3053522199008.0,1101125206454.0,0.33,0.91,11.71,11.66,1.31
000300.SH,2023-09-13,48845273832884.0,37440759503731.0,4065942039439.0,3053521059517.0,1101124786963.0,0.27,0.74,11.68,11.63,1.3
000300.SH,2023-09-12,49001818065951.0,37586130325151.0,4065944825289.0,3053523403037.0,1101149107535.0,0.26,0.72,11.72,11.67,1.31
000300.SH,2023-09-11,49076011807987.0,37668237540684.0,4065942208075.0,3053523402557.0,1108292985944.0,0.35,0.95,11.73,11.69,1.31
000300.SH,2023-09-08,48770670014061.0,37419332601667.0,4065975616175.0,3053523402557.0,1108293002292.0,0.23,0.65,11.66,11.61,1.3
000300.SH,2023-09-07,48957408591247.0,37608251487299.0,4065975878779.0,3053377275995.0,1108363402154.0,0.31,0.86,11.71,11.66,1.31
000300.SH,2023-09-06,49465721129948.0,38033043341920.0,4065975834715.0,3053327135380.0,1115980366916.0,0.31,0.84,11.83,11.78,1.32
000300.SH,2023-09-05,49526366092182.0,38075613504136.0,4065968515289.0,3053327066441.0,1124088894971.0,0.34,0.93,11.84,11.79,1.32
000300.SH,2023-09-04,49916544624732.0,38356370156346.0,4065968307283.0,3053326858435.0,1124088686965.0,0.47,1.27,11.93,11.89,1.33
000300.SH,2023-09-01,49166592914795.0,37782887888884.0,4065952054766.0,3053310321123.0,1124072149653.0,0.34,0.94,11.76,11.71,1.31
000300.SH,2023-08-31,48933484401054.0,37529958986582.0,4065951081876.0,3053309348233.0,1120897588340.0,0.39,1.06,11.7,11.65,1.31
000300.SH,2023-08-30,49129675042383.0,37726262602580.0,4065977897537.0,3053365509829.0,1121541557291.0,0.42,1.16,11.75,11.7,1.33
000300.SH,2023-08-29,49203177899075.0,37771270734657.0,4065977226046.0,3053325696607.0,1120997474599.0,0.5,1.36,11.76,11.63,1.33
000300.SH,2023-08-28,48948740415947.0,37517452735702.0,4065976920902.0,3049879906981.0,1116718705432.0,0.65,1.77,11.7,11.58,1.33
000300.SH,2023-08-25,48352428469988.0,37074912725216.0,4065976920855.0,3049884522759.0,1121169046452.0,0.34,0.94,11.56,11.36,1.32
000300.SH,2023-08-24,48442907811169.0,37167875756206.0,4065976920855.0,3049755262441.0,1121405876631.0,0.39,1.07,11.58,11.39,1.32
000300.SH,2023-08-23,48330304701526.0,37013335286670.0,4065961401876.0,3049740832723.0,1121231102995.0,0.32,0.87,11.56,11.35,1.32
000300.SH,2023-08-22,48939039339533.0,37514786653120.0,4065961401876.0,3049744794923.0,1121164313055.0,0.39,1.07,11.7,11.49,1.34
000300.SH,2023-08-21,48392095323607.0,37143027078070.0,4065961294285.0,3049744527678.0,1121157472595.0,0.32,0.88,11.57,11.35,1.32
000300.SH,2023-08-18,48997312150854.0,37674686007450.0,4065961294285.0,3049744459314.0,1121144988646.0,0.31,0.85,11.71,11.49,1.34
000300.SH,2023-08-17,49463883385771.0,38051187476240.0,4065961294285.0,3049744459314.0,1121153934270.0,0.32,0.88,11.83,11.59,1.35
000300.SH,2023-08-16,49377886051555.0,37961922378433.0,4065961294285.0,3049719649005.0,1121129123961.0,0.31,0.84,11.81,11.58,1.35
000300.SH,2023-08-15,49785825861850.0,38239702890267.0,4065960323321.0,3049718722515.0,1121045896459.0,0.34,0.92,11.9,11.67,1.36
000300.SH,2023-08-14,49731945235226.0,38213290756010.0,4065990796724.0,3049716421850.0,1121849995372.0,0.38,1.03,11.89,11.66,1.36
000300.SH,2023-08-11,50079813616362.0,38481088715076.0,4065990748586.0,3049259586125.0,1121483384410.0,0.41,1.12,11.97,11.73,1.37
000300.SH,2023-08-10,51135980496761.0,39345321356098.0,4065827075980.0,3049095913519.0,1120775705358.0,0.32,0.87,12.23,11.99,1.4
000300.SH,2023-08-09,50993816640580.0,39266943019662.0,4065827075980.0,3049067117194.0,1120284742340.0,0.31,0.84,12.19,11.95,1.4
000300.SH,2023-08-08,51145543555556.0,39382847936301.0,4065757656960.0,3048997698174.0,1120281210357.0,0.36,0.98,12.23,11.99,1.4
000300.SH,2023-08-07,51248017943534.0,39475088858687.0,4065757725084.0,3048987688129.0,1119876263582.0,0.4,1.08,12.25,12.01,1.4
000300.SH,2023-08-04,51601373693230.0,39727705996375.0,4065331041049.0,3048614850839.0,1119789346315.0,0.58,1.59,12.34,12.09,1.41
000300.SH,2023-08-03,51331650529947.0,39567431521224.0,4065287331686.0,3048573506753.0,1119809168551.0,0.42,1.15,12.27,12.02,1.41
000300.SH,2023-08-02,50905824269606.0,39240676014887.0,4065081201979.0,3048572865511.0,1119781095932.0,0.41,1.12,12.17,11.94,1.4
000300.SH,2023-08-01,51482986988914.0,39666864580325.0,4065080964520.0,3048572628052.0,1119786879600.0,0.47,1.27,12.31,12.07,1.41
000300.SH,2023-07-31,51576626546560.0,39741207620162.0,4065095783056.0,3048555236816.0,1119768352921.0,0.65,1.78,12.33,12.1,1.41
000300.SH,2023-07-28,51398299961851.0,39586485935647.0,4065095928256.0,3048555236816.0,1119770409483.0,0.59,1.61,12.29,12.05,1.41
000300.SH,2023-07-27,50274009282930.0,38720896141779.0,4065091768620.0,3048553688353.0,1119769211607.0,0.36,0.99,12.02,11.78,1.38
000300.SH,2023-07-26,50237602171677.0,38693308304716.0,4064479235002.0,3048077635159.0,1119545392587.0,0.35,0.96,12.01,11.77,1.38
000300.SH,2023-07-25,50398432471509.0,38802551184966.0,4064478582034.0,3048077633215.0,1119545392586.0,0.54,1.46,12.05,11.84,1.38
000300.SH,2023-07-24,49120508519506.0,37750653122141.0,4064470633332.0,3047981496552.0,1119470678184.0,0.25,0.67,11.74,11.54,1.35
000300.SH,2023-07-21,49258012267196.0,37883321112925.0,4064378984486.0,3047971167054.0,1119456867758.0,0.26,0.71,11.78,11.57,1.35
000300.SH,2023-07-20,49285114094456.0,37903052126088.0,4064376276043.0,3047971220367.0,1119455732295.0,0.3,0.82,11.78,11.58,1.35
000300.SH,2023-07-19,49637063111731.0,38198558827721.0,4063769900291.0,3047974864277.0,1119384681563.0,0.26,0.71,11.87,11.66,1.36
000300.SH,2023-07-18,49634791528200.0,38203296709144.0,4063697113934.0,3047901158285.0,1119324057232.0,0.3,0.82,11.87,11.66,1.36
000300.SH,2023-07-17,49874976156712.0,38398805425611.0,4062536887252.0,3046729894882.0,1118380345324.0,0.32,0.88,11.92,11.72,1.36
000300.SH,2023-07-14,50446209981517.0,38831448142522.0,4060055268856.0,3044178140284.0,1116940959039.0,0.4,1.1,12.06,11.85,1.37
000300.SH,2023-07-13,50416364221217.0,38781220975312.0,4060052360133.0,3044174203192.0,1116939972676.0,0.4,1.08,12.05,11.84,1.36
000300.SH,2023-07-12,49660015527355.0,38177156060217.0,4060052359912.0,3042089223477.0,1114709803738.0,0.37,1.0,11.87,11.67,1.34
000300.SH,2023-07-11,50015498810910.0,38384786775124.0,4060052359912.0,3039811319150.0,1112431899411.0,0.28,0.78,11.96,11.75,1.35
000300.SH,2023-07-10,49726729197472.0,38164320930163.0,4060052359912.0,3039804965536.0,1112425545797.0,0.3,0.83,11.89,11.68,1.34
000300.SH,2023-07-07,49574024418623.0,38026154064806.0,4060052777593.0,3039641022273.0,1112261666643.0,0.33,0.91,11.85,11.65,1.33
000300.SH,2023-07-06,49757492076800.0,38156193037594.0,4059921604708.0,3039342723860.0,1111556046308.0,0.33,0.9,11.9,11.69,1.34
000300.SH,2023-07-05,50081348351712.0,38416986865601.0,4059818339178.0,3039294915062.0,1111467053334.0,0.32,0.88,11.97,11.77,1.35
000300.SH,2023-07-04,50469309034901.0,38716526470170.0,4059777342951.0,3039253918835.0,1110601782503.0,0.36,0.99,12.07,11.86,1.36
000300.SH,2023-07-03,50477683379383.0,38709722065155.0,4058916392471.0,3038392779289.0,1110601782503.0,0.44,1.2,12.07,11.86,1.36
000300.SH,2023-06-30,49709895793075.0,38075692908480.0,4058916121426.0,3018423994431.0,1110622721456.0,0.34,0.91,11.88,11.68,1.34
000300.SH,2023-06-29,49456830965737.0,37877061138115.0,4058930171607.0,3018418772199.0,1110665505713.0,0.33,0.89,11.82,11.62,1.33
000300.SH,2023-06-28,49684681851554.0,38072500843550.0,4058916764309.0,3018405364901.0,1110665505713.0,0.35,0.96,11.88,11.68,1.33
000300.SH,2023-06-27,49750293652207.0,38099016109232.0,4058916648970.0,3018404808240.0,1110665065759.0,0.39,1.05,11.89,11.69,1.33
000300.SH,2023-06-26,49190357756069.0,37674278272143.0,4058129306194.0,3017517757292.0,1110392582177.0,0.44,1.21,11.76,11.56,1.32
000300.SH,2023-06-21,49857402944800.0,38233187561766.0,4058131782553.0,3014427963583.0,1107253504749.0,0.39,1.07,11.92,11.72,1.33
000300.SH,2023-06-20,50481959200629.0,38712300658071.0,4056790529783.0,3013098209232.0,1106690924745.0,0.41,1.11,12.07,11.86,1.35
000300.SH,2023-06-19,50733636300318.0,38855268196069.0,4055719523544.0,3012314002359.0,1106302596173.0,0.45,1.22,12.13,11.92,1.36
000300.SH,2023-06-16,51137823651263.0,39166108945348.0,4055727639960.0,3009858144787.0,1106321313385.0,0.46,1.26,12.23,12.02,1.37
000300.SH,2023-06-15,50829936856288.0,38847293661990.0,4053491498361.0,3008019191965.0,1104875643533.0,0.43,1.16,12.15,11.95,1.36
000300.SH,2023-06-14,50236922187791.0,38358285482086.0,4050993640909.0,3006113308669.0,1104374361497.0,0.42,1.13,12.01,11.81,1.34
000300.SH,2023-06-13,50400042219510.0,38397080398971.0,4050993639874.0,3005824123037.0,1104365946373.0,0.37,1.0,12.05,11.84,1.34
000300.SH,2023-06-12,50277070634039.0,38250975286687.0,4050986321040.0,3005815707913.0,1104341395425.0,0.42,1.15,12.02,11.82,1.34
000300.SH,2023-06-09,50073156108459.0,37741924760874.0,4022441631977.0,2932048716968.0,1102094253440.0,0.46,1.22,12.1,11.9,1.34
000300.SH,2023-06-08,49780125659444.0,37620413107534.0,4022041834199.0,2932046857719.0,1101852665139.0,0.4,1.08,12.03,11.84,1.34
000300.SH,2023-06-07,49274719969484.0,37249224622738.0,4019501716273.0,2929977198137.0,1100903051144.0,0.34,0.9,11.91,11.71,1.32
000300.SH,2023-06-06,49437736973239.0,37381523460748.0,4019516145267.0,2930186373343.0,1100697764387.0,0.43,1.14,11.95,11.75,1.32
000300.SH,2023-06-05,49781547143877.0,37678662752713.0,4019488733642.0,2930153154665.0,1100662994020.0,0.4,1.06,12.03,11.84,1.33
000300.SH,2023-06-02,49833826640971.0,37718872025234.0,4019098236205.0,2928336795827.0,1100353545262.0,0.43,1.14,12.04,11.85,1.33
000300.SH,2023-06-01,49314361327684.0,37268816075285.0,4018728813655.0,2928121685063.0,1100191265040.0,0.46,1.22,11.92,11.72,1.32
000300.SH,2023-05-31,49169772548158.0,37193791290935.0,4017802046898.0,2927133491965.0,1099871496861.0,0.43,1.15,11.88,11.69,1.32
000300.SH,2023-05-30,49612233199759.0,37581002923510.0,4017693052061.0,2927035830169.0,1099791518493.0,0.47,1.25,11.99,11.8,1.33
000300.SH,2023-05-29,49551970410022.0,37580101987340.0,4017692980953.0,2927033992710.0,1099825961601.0,0.45,1.2,11.98,11.78,1.33
000300.SH,2023-05-26,49447446958892.0,37528030634774.0,4017735497506.0,2926985174961.0,1099780181033.0,0.34,0.91,11.95,11.76,1.32
000300.SH,2023-05-25,49342844195446.0,37499262546306.0,4017202879270.0,2926444201920.0,1099568925602.0,0.42,1.13,11.93,11.73,1.32
000300.SH,2023-05-24,49429465506248.0,37563177498627.0,4017085493457.0,2926359881611.0,1099503779282.0,0.47,1.25,11.95,11.75,1.32
000300.SH,2023-05-23,50290621496903.0,38175563710855.0,4017085484058.0,2926468903876.0,1099514403559.0,0.41,1.08,12.16,11.96,1.34
000300.SH,2023-05-22,51190475597518.0,38795075293505.0,4016894338924.0,2926404205976.0,1099413074470.0,0.37,0.99,12.37,12.17,1.37
000300.SH,2023-05-19,50910500535054.0,38596906760902.0,4016894440651.0,2926399841647.0,1099644742749.0,0.41,1.09,12.31,12.1,1.36
000300.SH,2023-05-18,51147516788944.0,38765734711699.0,4016891448451.0,2926396849447.0,1099918265421.0,0.47,1.24,12.36,12.16,1.37
000300.SH,2023-05-17,50922903116323.0,38648624957416.0,4016891439201.0,2926396071013.0,1099917486987.0,0.4,1.08,12.31,12.11,1.36
000300.SH,2023-05-16,51265814126504.0,38825249101242.0,4016892279374.0,2926394591051.0,1100416878634.0,0.47,1.24,12.39,12.19,1.37
000300.SH,2023-05-15,51578281753317.0,39028855841843.0,4016403037908.0,2925965322699.0,1100213922557.0,0.6,1.6,12.47,12.26,1.38
000300.SH,2023-05-12,50838168357343.0,38472072665901.0,4015927405439.0,2925579442535.0,1099847048877.0,0.49,1.31,12.29,12.09,1.36
000300.SH,2023-05-11,51498909747246.0,38935064799262.0,4015927405439.0,2925573663115.0,1099361428261.0,0.5,1.32,12.45,12.24,1.38
000300.SH,2023-05-10,51729940073067.0,39056729350502.0,4015446800917.0,2925093821919.0,1099411332482.0,0.71,1.89,12.5,12.29,1.38
000300.SH,2023-05-09,52492516606692.0,39579562256619.0,4015446705138.0,2925093726140.0,1099411332482.0,0.95,2.54,12.69,12.48,1.4
000300.SH,2023-05-08,53076057520547.0,39923639020718.0,4015000922056.0,2924694035066.0,1099364662969.0,0.87,2.32,12.83,12.61,1.42
000300.SH,2023-05-05,51906157287232.0,39187332586878.0,4013286440861.0,2923321864690.0,1101119264692.0,0.71,1.88,12.55,12.34,1.39
000300.SH,2023-05-04,52031077572815.0,39291445679659.0,4013286425147.0,2923321721541.0,1101045687585.0,0.78,2.07,12.58,12.37,1.39
000300.SH,2023-04-28,51595448342333.0,39000032806568.0,4013285619534.0,2922485396193.0,1098968548129.0,0.61,1.63,12.41,12.21,1.4
000300.SH,2023-04-27,51042640893933.0,38585330893746.0,4013278382759.0,2922485343818.0,1098768576970.0,0.53,1.4,12.22,12.16,1.4
000300.SH,2023-04-26,50590877179640.0,38295409313469.0,4012473305880.0,2922476408223.0,1098757991500.0,0.56,1.48,12.17,12.12,1.39
000300.SH,2023-04-25,50823823185026.0,38405692989829.0,4010519397909.0,2920752320322.0,1097799745227.0,0.59,1.57,12.32,12.2,1.4
000300.SH,2023-04-24,50817855699289.0,38422475967549.0,4009573151731.0,2919808187957.0,1097304096584.0,0.58,1.55,12.42,12.24,1.4
000300.SH,2023-04-21,51218831560649.0,38785434419066.0,4009571969055.0,2918878821011.0,1095910200782.0,0.62,1.65,12.49,12.33,1.41
000300.SH,2023-04-20,52130003041304.0,39477888171240.0,4009444404457.0,2918789823117.0,1096230278614.0,0.56,1.48,12.7,12.57,1.44
000300.SH,2023-04-19,52189127655118.0,39519396960561.0,4009420279897.0,2917628684298.0,1096181875686.0,0.56,1.48,12.68,12.57,1.44
000300.SH,2023-04-18,52665658272776.0,39862442587358.0,4009420005948.0,2917628485349.0,1096156761362.0,0.58,1.55,12.79,12.68,1.45
000300.SH,2023-04-17,52370023436400.0,39669948135420.0,4006779653242.0,2915208605109.0,1093910020120.0,0.65,1.73,12.72,12.56,1.45
000300.SH,2023-04-14,51409949090037.0,39007804426378.0,4006781492928.0,2915205943180.0,1103467604714.0,0.52,1.37,12.49,12.34,1.42
000300.SH,2023-04-13,51060651790604.0,38816952231989.0,4006488127323.0,2915190073120.0,1093829557546.0,0.54,1.43,12.41,12.26,1.41
000300.SH,2023-04-12,51330856077962.0,39009486332079.0,4006488003005.0,2915189264333.0,1093825784622.0,0.57,1.52,12.47,12.32,1.42
000300.SH,2023-04-11,51133235938812.0,38940409658624.0,4006489436914.0,2915188169074.0,1093827457835.0,0.53,1.41,12.42,12.27,1.41
000300.SH,2023-04-10,51238779452973.0,38968869880421.0,4006488628127.0,2915085908294.0,1093653185534.0,0.52,1.39,12.46,12.31,1.42
000300.SH,2023-04-07,51326560029032.0,39054725162868.0,4006488628127.0,2911887996685.0,1093648257004.0,0.44,1.18,12.47,12.33,1.42
000300.SH,2023-04-06,51127272930840.0,38890390843466.0,4006485792464.0,2911887327910.0,1093613302419.0,0.52,1.38,12.43,12.28,1.41
000300.SH,2023-04-04,51196628124685.0,38943487691855.0,4006462919123.0,2911854951436.0,1093256543422.0,0.68,1.8,12.45,12.3,1.42
000300.SH,2023-04-03,50769604462723.0,38714380678544.0,4006440189695.0,2911787417664.0,1093226446335.0,0.63,1.67,12.3,12.18,1.4
000300.SH,2023-03-31,50355118243974.0,38444878421393.0,4006440397573.0,2911787416064.0,1092259484057.0,0.48,1.27,12.13,12.06,1.39
000300.SH,2023-03-30,50202857382412.0,38359694842997.0,4006440396272.0,2910016415724.0,1095267350165.0,0.52,1.37,12.15,11.99,1.4
000300.SH,2023-03-29,49820255409010.0,37976466719909.0,3999658298433.0,2907987365989.0,1094040797038.0,0.46,1.22,12.27,11.93,1.39
000300.SH,2023-03-28,49787425018995.0,37928466960714.0,3999656242683.0,2907989462086.0,1099642067941.0,0.45,1.2,12.26,11.92,1.39
000300.SH,2023-03-27,49804032926833.0,37956941208981.0,3999656242683.0,2907989462086.0,1091591533464.0,0.58,1.54,12.22,11.91,1.39
000300.SH,2023-03-24,50115333058414.0,38135144899948.0,3999656242683.0,2907962133130.0,1091563919108.0,0.55,1.46,12.45,11.98,1.4
000300.SH,2023-03-23,50468862071656.0,38328059814069.0,3999651259465.0,2907932344062.0,1091533176959.0,0.55,1.46,12.61,12.05,1.42
000300.SH,2023-03-22,49979247885363.0,37916237746821.0,3999650364069.0,2902929931548.0,1086587603361.0,0.51,1.37,12.5,11.94,1.4
000300.SH,2023-03-21,49736071185319.0,37737908287155.0,3999650364069.0,2902929931823.0,1086587603361.0,0.5,1.34,12.42,11.9,1.4
000300.SH,2023-03-20,49449665798159.0,37460918587993.0,3999650363503.0,2902930016674.0,1086535058361.0,0.71,1.89,12.34,11.82,1.39
000300.SH,2023-03-17,49865473220791.0,37596459795581.0,3994596873849.0,2897876527020.0,1081475112507.0,0.61,1.64,12.44,11.91,1.4
000300.SH,2023-03-16,49481883968377.0,37352780508486.0,3994596873849.0,2897874264990.0,1081468329572.0,0.53,1.41,12.35,11.83,1.39
000300.SH,2023-03-15,49913662524889.0,37721080703152.0,3994595546185.0,2897874264990.0,1081468329572.0,0.49,1.31,12.45,11.9,1.4
000300.SH,2023-03-14,49744402555430.0,37641021027715.0,3994592537333.0,2897871256138.0,1081465377660.0,0.52,1.39,12.41,11.86,1.4
000300.SH,2023-03-13,50045124266855.0,37897394241676.0,3994592537270.0,2897871256075.0,1081571097484.0,0.5,1.33,12.48,11.93,1.41
000300.SH,2023-03-10,49232666916664.0,37409985084453.0,3994599864662.0,2897858102544.0,1081592238953.0,0.43,1.15,12.28,11.75,1.38
000300.SH,2023-03-09,49930723874223.0,37897376885305.0,3994492287662.0,2897793403762.0,1081444880179.0,0.4,1.08,12.51,11.93,1.4
000300.SH,2023-03-08,50028207544276.0,38022977250905.0,3994492287662.0,2897794133041.0,1081442768358.0,0.41,1.09,12.57,11.96,1.41
000300.SH,2023-03-07,50140352840780.0,38162423711319.0,3994492490934.0,2897794946646.0,1081386681963.0,0.68,1.81,12.6,11.98,1.41
000300.SH,2023-03-06,50686138090927.0,38576649827748.0,3994491807949.0,2897441963591.0,1081386640084.0,0.56,1.51,12.74,12.11,1.43
000300.SH,2023-03-03,50886734628632.0,38777455367952.0,3994491111768.0,2897397432119.0,1085161190203.0,0.55,1.48,12.79,12.16,1.43
000300.SH,2023-03-02,50536566216951.0,38579867249380.0,3994490064518.0,2897394952444.0,1085158710528.0,0.51,1.37,12.7,12.07,1.42
