ts_code,csname,extname,cname,index_code,index_name,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
159802.SZ,广发中证800ETF,广发中证800ETF,广发中证800交易型开放式指数证券投资基金,000906.SH,中证800指数,20200413,2020-05-15,D,SZ,广发基金,中国工商银行股份有限公司,0.15,纯境内
159803.OF,易方达中证浙江新动能ETF(QDII),易方达中证浙江新动能ETF(QDII),易方达中证浙江新动能交易型开放式指数证券投资基金,931127.CSI,中证浙江新动能指数,20200427,2020-05-26,D,SZ,易方达基金,中国工商银行股份有限公司,,QDII
159803.SZ,易方达中证浙江新动能ETF(QDII),易方达中证浙江新动能ETF(QDII),易方达中证浙江新动能交易型开放式指数证券投资基金,931127.CSI,中证浙江新动能指数,20200427,2020-05-26,D,SZ,易方达基金,中国工商银行股份有限公司,0.5,QDII
159804.OF,国寿安保创精选88ETF,国寿安保创精选88ETF,国寿安保国证创业板中盘精选88交易型开放式指数证券投资基金,399291.SZ,国证创业板中盘精选88指数,20200304,2020-03-31,L,SZ,国寿安保基金,中信证券股份有限公司,,纯境内
159804.SZ,国寿安保创精选88ETF,创中盘88ETF国寿,国寿安保国证创业板中盘精选88交易型开放式指数证券投资基金,399291.SZ,国证创业板中盘精选88指数,20200304,2020-03-31,L,SZ,国寿安保基金,中信证券股份有限公司,0.3,纯境内
159805.OF,传媒ETF,传媒ETF,鹏华中证传媒交易型开放式指数证券投资基金,399971.SZ,中证传媒指数,20200306,2020-04-17,L,SZ,鹏华基金,中国建设银行股份有限公司,,纯境内
159805.SZ,传媒ETF,传媒ETF,鹏华中证传媒交易型开放式指数证券投资基金,399971.SZ,中证传媒指数,20200306,2020-04-17,L,SZ,鹏华基金,中国建设银行股份有限公司,0.5,纯境内
159806.OF,国泰中证新能源汽车ETF,国泰中证新能源汽车ETF,国泰中证新能源汽车交易型开放式指数证券投资基金,399976.SZ,中证新能源汽车指数,20200310,2020-03-20,L,SZ,国泰基金,上海浦东发展银行股份有限公司,,纯境内
159806.SZ,国泰中证新能源汽车ETF,新能源车ETF国泰,国泰中证新能源汽车交易型开放式指数证券投资基金,399976.SZ,中证新能源汽车指数,20200310,2020-03-20,L,SZ,国泰基金,上海浦东发展银行股份有限公司,0.5,纯境内
159807.OF,易方达中证科技50ETF,易方达中证科技50ETF,易方达中证科技50交易型开放式指数证券投资基金,931380.CSI,中证科技50指数,20200316,2020-03-30,L,SZ,易方达基金,中国银行股份有限公司,,纯境内
159807.SZ,易方达中证科技50ETF,科技ETF易方达,易方达中证科技50交易型开放式指数证券投资基金,931380.CSI,中证科技50指数,20200316,2020-03-30,L,SZ,易方达基金,中国银行股份有限公司,0.15,纯境内
159808.OF,融通创业板ETF,融通创业板ETF,融通创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200805,2020-09-04,L,SZ,融通基金,中国建设银行股份有限公司,,纯境内
159808.SZ,融通创业板ETF,创100ETF融通,融通创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200805,2020-09-04,L,SZ,融通基金,中国建设银行股份有限公司,0.3,纯境内
159809.OF,博时大湾区ETF,博时大湾区ETF,博时恒生沪深港通大湾区综合交易型开放式指数证券投资基金,HSBBAC.HI,恒生沪深港通大湾区综合指数,20200430,2020-05-21,D,SZ,博时基金,招商银行股份有限公司,,纯境内
159809.SZ,博时大湾区ETF,博时大湾区ETF,博时恒生沪深港通大湾区综合交易型开放式指数证券投资基金,HSBBAC.HI,恒生沪深港通大湾区综合指数,20200430,2020-05-21,D,SZ,博时基金,招商银行股份有限公司,0.15,纯境内
159810.OF,浦银安盛创业板ETF,浦银安盛创业板ETF,浦银安盛创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200612,2020-07-10,L,SZ,浦银安盛基金,中国工商银行股份有限公司,,纯境内
159810.SZ,浦银安盛创业板ETF,创业板ETF浦银,浦银安盛创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,20200612,2020-07-10,L,SZ,浦银安盛基金,中国工商银行股份有限公司,0.15,纯境内
159811.OF,博时5G50ETF,博时5G50ETF,博时中证5G产业50交易型开放式指数证券投资基金,931406.CSI,中证5G产业50指数,20200327,2020-04-22,L,SZ,博时基金,中信建投证券股份有限公司,,纯境内
159811.SZ,博时5G50ETF,5GETF博时,博时中证5G产业50交易型开放式指数证券投资基金,931406.CSI,中证5G产业50指数,20200327,2020-04-22,L,SZ,博时基金,中信建投证券股份有限公司,0.45,纯境内
159812.OF,前海开源黄金ETF,前海开源黄金ETF,前海开源黄金交易型开放式证券投资基金,Au99.99.SGE,黄金9999,20200429,2020-05-29,L,SZ,前海开源基金,中国建设银行股份有限公司,,纯境内
159812.SZ,前海开源黄金ETF,黄金ETF前海开源,前海开源黄金交易型开放式证券投资基金,Au99.99.SGE,黄金9999,20200429,2020-05-29,L,SZ,前海开源基金,中国建设银行股份有限公司,0.5,纯境内
159813.OF,芯片,芯片,鹏华国证半导体芯片交易型开放式指数证券投资基金,980017.SZ,国证半导体芯片指数,20200417,2020-05-25,L,SZ,鹏华基金,申万宏源证券有限公司,,纯境内
159813.SZ,芯片,半导体ETF,鹏华国证半导体芯片交易型开放式指数证券投资基金,980017.SZ,国证半导体芯片指数,20200417,2020-05-25,L,SZ,鹏华基金,申万宏源证券有限公司,0.5,纯境内
159814.OF,西部利得创业板大盘ETF,西部利得创业板大盘ETF,西部利得创业板大盘交易型开放式指数证券投资基金,399293.SZ,创业板大盘指数,20200619,2020-07-17,L,SZ,西部利得基金,中国农业银行股份有限公司,,纯境内
159814.SZ,西部利得创业板大盘ETF,创业大盘ETF西部利得,西部利得创业板大盘交易型开放式指数证券投资基金,399293.SZ,创业板大盘指数,20200619,2020-07-17,L,SZ,西部利得基金,中国农业银行股份有限公司,0.5,纯境内
159815.OF,招商中证浙江100ETF,招商中证浙江100ETF,招商中证浙江100交易型开放式指数证券投资基金,931163.CSI,中证浙江100指数,20200803,2020-08-18,D,SZ,招商基金,浙商银行股份有限公司,,纯境内
